"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Sociedade Portuguesa de Psiquiatria e Saude Mental (ID 28285)","Sociedade Portuguesa de Psiquiatria e Saude Mental10.51338","open","19","63","false","true"
"Societas Celto-Slavica (ID 33023)","Societas Celto-Slavica10.54586","open","153","14","true","true"
"Societas Neurologica Japonica (ID 3663)","Societas Neurologica Japonica10.5692","open","2568","387","true","true"
"Societatea de Geografie din Romania - Filiala Prahova (ID 26893)","Societatea de Geografie din Romania - Filiala Prahova10.47246","open","0","30","false","true"
"Societatea Paleontologilor din Romania (ID 20494)","Societatea Paleontologilor din Romania10.35463","open","15","33","true","true"
"Societatea Romana de Cardiologie (ID 27723)","Societatea Romana de Cardiologie10.47803","open","0","126","false","true"
"Societe Algerienne de Nutrition (ID 15195)","Societe Algerienne de Nutrition10.30952","open","68","29","false","true"
"Societe Coreenne de la Litterature Classique Francaise (ID 21838)","Societe Coreenne de la Litterature Classique Francaise10.36032","open","70","0","true","false"
"Societe de Reanimation de Langue Francaise (ID 23109)","Societe de Reanimation de Langue Francaise10.37051","open","185","65","true","false"
"Societe entomologique de France (ID 17575)","Societe entomologique de France10.32475","open","9262","112","true","true"
"Societe Internationale dUrologie (ID 28054)","Societe Internationale dUrologie10.48083","open","0","80","false","true"
"Society for Advancement of Management (ID 30431)","Society for Advancement of Management10.52770","open","0","10","false","true"
"Society for Art and Science (ID 2073)","Society for Art and Science10.3756","open","179","0","true","false"
"Society for Clinical Epidemiology (ID 24670)","Society for Clinical Epidemiology10.37737","open","15","40","true","true"
"Society for Clinical Management (ID 27830)","Society for Clinical Management10.47912","open","0","23","false","true"
"Society for Hard Tissue Regenerative Biology (ID 1328)","The Society for Hard Tissue Regenerative Biology10.2485","open","853","104","true","true"
"Society for Human Environmental Studies (ID 2696)","Society for Human Environmental Studies10.4189","open","314","46","true","true"
"Society for Industrial & Applied Mathematics (SIAM) (ID 351)","Society for Industrial and Applied Mathematics10.1137","open","64027","5576","true","true"
"Society for Industrial and Systems Engineering (ID 22418)","Society for Industrial and Systems Engineering10.37266","open","106","31","true","true"
"Society for Korean Literature in Classical Chinese (ID 11977)","Society for Korean Literature in Classical Chinese10.30527","open","397","0","true","false"
"Society for Meridian and Acupoint (ID 5533)","Society for Meridian and Acupoint10.14406","open","203","60","true","true"
"Society For Minor Fruits, Medicinal and Aromatic Plants (ID 31621)","Society For Minor Fruits, Medicinal and Aromatic Plants10.53552","open","0","24","false","true"
"Society for Music Theory (ID 11983)","Society for Music Theory10.30535","open","618","113","true","true"
"Society for Philosophy of Emotion (ID 19003)","Society for Philosophy of Emotion10.33497","open","11","32","true","true"
"Society for Promotion of Horticulture - Indian Institute of Horticultural Research (ID 10252)","Society for Promotion of Horticulture - Indian Institute of Horticultural Research10.24154","open","62","44","true","true"
"Society for Reformed Life Theology (ID 18615)","Society for Reformed Life Theology10.33135","open","71","0","true","false"
"Society for Transparency, Openness, and Replication in Kinesiology (ID 28200)","Society for Transparency, Openness, and Replication in Kinesiology10.51224","open","0","104","false","true"
"Society for Vector Ecology (ID 30587)","Society for Vector Ecology10.52707","open","814","93","true","true"
"Society of Advanced Science (ID 1556)","Society of Advanced Science10.2978","open","1384","20","true","true"
"Society of Agricultural Meteorology of Japan (ID 1317)","The Society of Agricultural Meteorology of Japan10.2480","open","3074","75","true","true"
"Society of Allied Health Services (ID 6184)","Society of Allied Health Services10.15563","open","84","61","true","true"
"Society of Automotive Engineers of Japan, Inc. (ID 24700)","Society of Automotive Engineers of Japan, Inc.10.20485","open","239","60","true","true"
"Society of Basic and Applied Physiology (ID 27389)","Society of Basic and Applied Physiology10.47713","open","0","1","false","true"
"Society of Biomechanisms Japan (ID 2346)","Society of Biomechanisms Japan10.3951","open","2403","80","true","true"
"Society of Chemical Engineers, Japan (ID 350)","The Society of Chemical Engineers Japan10.1252","open","16657","331","true","true"
"Society of Computer Chemistry Japan (ID 1315)","Society of Computer Chemistry, Japan10.2477","open","875","87","true","true"
"Society of Environmental Conservation Engineering (ID 3977)","Society of Environmental Conservation Engineering10.5956","open","5830","63","true","true"
"Society of Exploration Geophysicists (ID 186)","Environmental and Engineering Geophysical Society10.4133","open","61459","4660","true","true"
"Society of Exploration Geophysicists (ID 186)","Society of Exploration Geophysicists10.7462","open","61459","4660","true","true"
"Society of Exploration Geophysicists (ID 186)","Society of Exploration Geophysicists10.1190","open","61459","4660","true","true"
"Society of Exploration Geophysicists of Japan (ID 1667)","The Society of Exploration Geophysicists of Japan10.3124","open","412","42","true","true"
"Society of Fiber Science and Technology Japan (ID 864)","Society of Fiber Science & Technology Japan10.2115","open","12334","309","true","true"
"Society of Gastrointestinal Intervention (ID 7800)","Society of Gastrointestinal Intervention10.18528","open","151","87","true","true"
"Society of Geomagnetism and Earth, Planetary and Space Sciences (ID 3605)","Society of Geomagnetism and Earth, Planetary and Space Sciences10.5636","open","2672","0","true","false"
"Society of Indoor Environment Japan (ID 4622)","Society of Indoor Environment Japan10.7879","open","146","37","true","true"
"Society of Japan Science Teaching (ID 4900)","Society of Japan Science Teaching10.11639","open","409","124","true","true"
"Society of Korean Leprologists (ID 18654)","Society of Korean Leprologists10.33161","open","14","9","true","true"
"Society of Korean Medicine for Obesity Research (ID 6104)","Society of Korean Medicine for Obesity Research10.15429","open","95","27","true","true"
"Society of Land Measurements and Cadastre from Transylvania (ID 34295)","Society of Land Measurements and Cadastre from Transylvania10.55779","open","0","8","false","true"
"Society of Materials Science, Japan (ID 1309)","The Society of Materials Science Japan10.2472","open","12734","382","true","true"
"Society of Nuclear Medicine (ID 1602)","Society of Nuclear Medicine10.2967","open","5203","954","true","true"
"Society of Pharmaceutical Tecnocrats (ID 9535)","Society of Pharmaceutical Tecnocrats10.22270","open","2378","1427","false","true"
"Society of Physical Therapy Science (ID 533)","The Society of Physical Therapy Science10.1589","open","7307","735","true","true"
"Society of Polymer Science, Japan (ID 298)","Society of Polymer Science, Japan10.1295","open","16902","0","true","false"
"Society of Psychoceramics (ID 17333)","Society of Psychoceramics10.32013","open","49","8","true","false"
"Society of Rheology Japan (ID 682)","Society of Rheology Japan10.1678","open","1474","107","true","true"
"Society of Rubber Industry, Japan (ID 1162)","The Society of Rubber Industry10.2324","open","8937","147","true","true"
"Sociological Review Foundation (ID 28751)","Sociological Review Foundation10.51428","open","53","386","true","true"
"Sociotechnology Research Network (Shakai Gijutsu Kenkyuukai) (ID 1972)","Sociotechnology Research Network - Shakai Gijutsu Kenkyuukai10.3392","open","264","0","true","false"
"sofia - Society for Institutional Analysis (ID 25804)","Society for Institutional Analysis10.46850","open","235","35","true","true"
"Soil Science Society of Poland (ID 23731)","Soil Science Society of Poland10.37501","open","160","76","true","false"
"Solen s.r.o. (ID 21073)","Solen s.r.o.10.36290","open","2120","1465","true","true"
"Soliton Publishing House (ID 32684)","Soliton Publishing House10.54359","open","763","89","true","true"
"Soonchunhyang Medical Research Institute (ID 6426)","Soonchunhyang Medical Research Institute10.15746","open","393","64","true","true"
"Soong Sil University Institute for the Legal Studies (ID 21611)","Soong Sil University Institute for the Legal Studies10.35867","open","54","0","true","false"
"Sosyal Arastirmalar ve Yonetim Dergisi (ID 20811)","Sosyal Arastirmalar ve Yonetim Dergisi10.35375","open","10","20","true","true"
"Sosyal Bilimler Akademi Dergisi (ID 25056)","Sosyal Bilimler Akademi Dergisi10.38004","open","22","28","true","true"
"Sosyal Bilimler Arastirmalari Dernegi (ID 32088)","Ekonomi Bilimleri Dergisi 10.55827","open","0","16","false","true"
"Sosyal Bilimler Arastirmalari Dernegi (ID 32088)","International Journal of eBusiness and eGovernment Studies - The Social Sciences Research Society10.34111","open","0","16","false","true"
"Sosyal Bilimler Arastirmalari Dernegi (ID 32088)","International Journal of Economics and Finance Studies10.34109","open","0","16","false","true"
"Sosyal Bilimler Arastirmalari Dernegi (ID 32088)","Journal of Law and Economic Studies10.53881","open","0","16","false","true"
"Sosyal Bilimler Dergisi - Kayseri University Journal of Social Sciences (ID 28423)","Sosyal Bilimler Dergisi - Kayseri University Journal of Social Sciences10.51177","open","0","23","false","true"
"Sosyal Ekonomik Arastirmalar Dergisi (ID 16064)","Sosyal Ekonomik Arastirmalar Dergisi10.30976","open","138","22","true","true"
"Sosyal Guvenlik Dergisi (ID 17368)","Sosyal Guvenlik Dergisi10.32331","open","50","49","true","true"
"Sosyal Mucit Academic Review (ID 33270)","Sosyal Mucit Academic Review10.54733","open","0","5","false","true"
"Sosyolojik Baglam Dergisi (ID 29679)","Sosyolojik Baglam Dergisi10.52108","open","0","38","false","true"
"Sosyolojik Dusun (ID 25034)","Sosyolojik Dusun10.37991","open","0","17","false","true"
"South African National Biodiversity Institute (ID 24465)","South African National Biodiversity Institute10.38201","open","1960","44","true","false"
"South African Statistical Association (SASA) (ID 24958)","South African Statistical Association (SASA)10.37920","open","0","27","false","true"
"South Asian Academic Publications (ID 26064)","Asian Journal of Hospital Pharmacy10.38022","open","9","224","false","true"
"South Asian Academic Publications (ID 26064)","International Journal of Alternative and Complementary Medicine (IJACM)10.46797","open","9","224","false","true"
"South Asian Academic Publications (ID 26064)","International Journal of Health care and Biological Sciences (IJHCBS)10.46795","open","9","224","false","true"
"South Asian Academic Publications (ID 26064)","International Journal of Indigenous Herbs and Drugs10.46956","open","9","224","false","true"
"South Asian Academic Publications (ID 26064)","International Journal of Pharmaceutics and Drug Analysis10.47957","open","9","224","false","true"
"South Asian Academic Publications (ID 26064)","International Journal of Pharmacognosy and Chemistry (IJPC)10.46796","open","9","224","false","true"
"South Asian Academic Publications (ID 26064)","South Asian Academic Publications10.37022","open","9","224","false","true"
"South Kazakhstan Medical Academy (ID 26986)","South Kazakhstan Medical Academy10.47316","open","0","74","false","true"
"South Urals Federal Research Center for Mineralogy and Geoecology of the Urals Branch of the RAS (ID 21219)","South Urals Federal Research Center for Mineralogy and Geoecology of the Urals Branch of the RAS10.35597","open","26","57","true","true"
"Southasia Institute of Advanced Studies (SIAS) (ID 31087)","Southasia Institute of Advanced Studies (SIAS)10.53037","open","33","11","true","true"
"Southeast Asia Mental Health and Counseling Association (ID 26010)","Southeast Asia Mental Health and Counseling Association10.46637","open","0","12","false","true"
"Southern African Institute of Government Auditors (ID 32954)","Southern African Institute of Government Auditors10.54483","open","0","5","false","true"
"Southern Federal University (ID 7778)","Southern Federal University10.18522","open","750","2029","false","true"
"Southern Institute of Management (ID 16991)","Southern Institute of Management10.31775","open","315","65","true","true"
"Southern Methodist University (ID 10802)","Southern Methodist University10.25172","open","31","69","true","true"
"Southwest Jiaotong University (ID 21358)","Southwest Jiaotong University10.35741","open","179","747","true","false"
"Southwest State University (ID 9331)","Southwest State University10.21869","open","348","96","true","true"
"Southwest University Neofit Rilski (ID 23962)","Southwest University Neofit Rilski10.37708","open","219","391","true","true"
"Spanish Association of Mental Health Nursing (ID 21393)","Spanish Association of Mental Health Nursing10.35761","open","48","24","true","true"
