"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Stanford Internet Observatory (ID 32973)","Stanford Internet Observatory10.54501","open","0","19","false","false"
"Unidad Central del Valle del Cauca (ID 32974)","Unidad Central del Valle del Cauca10.54502","open","0","29","false","true"
"Ministerio da Infraestrutura (ID 32976)","Ministerio da Infraestrutura10.54507","open","29","16","false","false"
"University of Massachusetts Global (ID 32978)","University of Massachusetts Global10.54977","open","0","0","false","false"
"Adi Health+Wellness (ID 32979)","Adi Health+Wellness10.54531","open","0","177","false","true"
"The Wroblewski Library of the Lithuanian Academy of Sciences (ID 32980)","The Wroblewski Library of the Lithuanian Academy of Sciences10.54506","open","0","19","false","false"
"E-palli (ID 32981)","E-palli10.54536","open","34","132","false","false"
"Professional Medical Association of Osteopathy and Manual Medicine Specialists &quot;Association of Osteopaths&quot; (ID 32982)","Professional Medical Association of Osteopathy and Manual Medicine Specialists &quot;Association of Osteopaths&quot;10.54504","open","0","43","false","true"
"STUDIO NOA (ID 32984)","STUDIO NOA10.34916","open","0","36","false","false"
"Kuzbass Regional Institute for Vocational Education Development (ID 32986)","Kuzbass Regional Institute for Vocational Education Development10.54509","open","0","48","false","false"
"Universitatea de Arhitectura si Urbanism Ion Mincu (ID 32988)","Universitatea de Arhitectura si Urbanism Ion Mincu10.54508","open","206","187","false","false"
"&quot;St. Cyril and St. Methodius&quot; University of Veliko Tarnovo (ID 32989)","&quot;St. Cyril and St. Methodius&quot; University of Veliko Tarnovo10.54664","open","324","667","false","false"
"The Journal of Risk Analysis and Crisis Response (ID 32991)","The Journal of Risk Analysis and Crisis Response10.54560","open","260","65","false","false"
"Veda Publications (ID 32992)","Veda Publications10.54513","open","0","71","false","false"
"Eastern European Institute of Theology (ID 32994)","Eastern European Institute of Theology10.29357","open","135","89","true","true"
"International Engineering and Science Publications (IES) (ID 32995)","International Engineering and Science Publications (IES)10.54616","open","0","7","false","true"
"Fundacion ProAves de Colombia (ID 33000)","Fundacion ProAves de Colombia10.54588","open","1","0","false","false"
"Cordus (ID 33001)","Cordus10.54614","open","2143","442","true","true"
"Pro Global Science Association (ID 33002)","Pro Global Science Association10.54609","open","0","24","false","false"
"Hospital Clinica Biblica (ID 33004)","Hospital Clinica Biblica10.55139","open","0","0","false","false"
"Center for Study of Religion and Religious Tolerance (ID 33005)","Center for Study of Religion and Religious Tolerance10.54561","open","277","47","false","false"
"FCA PACTOR Editores, Lda. (ID 33006)","FCA PACTOR Editores, Lda.10.54670","open","0","1","false","false"
"The Korean Academy of Implant Dentistry (ID 33013)","The Korean Academy of Implant Dentistry10.54527","open","0","34","false","true"
"BATHINVS Association (ID 33014)","BATHINVS Association10.54524","open","45","13","false","false"
"The Korea Academy of Global Business and Trade (ID 33016)","The Korea Academy of Global Business and Trade10.54523","open","0","8","false","false"
"Sekolah Tinggi Ilmu Ekonomi Pontianak (ID 33017)","Sekolah Tinggi Ilmu Ekonomi Pontianak10.54526","open","21","23","false","false"
"Turkiye Bilisim Vakfi (ID 33018)","Turkiye Bilisim Vakfi10.54525","open","0","23","false","true"
"The Algerian Journal of Mass Media and Public Opinion research (ID 33021)","The Algerian Journal of Mass Media and Public Opinion research10.54529","open","58","56","false","false"
"Abhath (ID 33022)","Abhath10.54528","open","46","77","false","false"
"Societas Celto-Slavica (ID 33023)","Societas Celto-Slavica10.54586","open","308","14","true","true"
"BOHR Publishers (ID 33025)","BOHR Publishers10.54646","open","0","94","false","false"
"Research on Education and Psychology (ID 33027)","Research on Education and Psychology10.54535","open","0","27","false","true"
"Kommission fur bayerische Landesgeschichte bei der Bayerischen Akademie der Wissenschaften (ID 33029)","Kommission fur bayerische Landesgeschichte bei der Bayerischen Akademie der Wissenschaften10.54897","open","0","0","false","false"
"Beirut Arab University (ID 33030)","Beirut Arab University10.54729","open","0","65","false","false"
"Turkiye Saglik Enstituleri Baskanligi (ID 33032)","Turkiye Saglik Enstituleri Baskanligi10.54537","open","0","10","false","true"
"Canadian Institute for Studies in Publishing (ID 33034)","Canadian Institute for Studies in Publishing10.54590","open","11","26","true","false"
"Public Health Association of Tajikistan (ID 33036)","Public Health Association of Tajikistan10.54538","open","0","16","false","false"
"Aprender en Red (ID 33037)","Aprender en Red10.54541","open","0","18","false","true"
"Institute of Social Sciences, Incheon National University (ID 33038)","Institute of Social Sciences, Incheon National University10.54540","open","0","6","false","false"
"Panstwowa Uczelnia Zawodowa im. Ignacego Moscickiego w Ciechanowie (ID 33039)","Panstwowa Uczelnia Zawodowa im. Ignacego Moscickiego w Ciechanowie10.54539","open","0","26","false","true"
"INBRAEDH - Instituto Brasileiro de Educacao e Desenvolvimento Humano (ID 33041)","INBRAEDH - Instituto Brasileiro de Educacao e Desenvolvimento Humano10.54542","open","0","5","false","false"
"Joint Institute for Nuclear Research (ID 33042)","Joint Institute for Nuclear Research10.54546","open","0","114","false","false"
"Rifa Institute (ID 33043)","Rifa Institute10.54543","open","0","323","false","false"
"Imago.by - Old maps and prints (ID 33044)","Imago.by - Old maps and prints10.54544","open","9","0","false","false"
"Korea Society of Public Design (ID 33045)","Korea Society of Public Design10.54545","open","0","0","false","false"
"Ho Chi Minh University of Education (ID 33046)","Ho Chi Minh University of Education10.54607","open","680","510","false","false"
"Universidad Nacional Ciro Alegria (ID 33057)","Universidad Nacional Ciro Alegria10.54655","open","0","12","false","false"
"KTO Karatay University (ID 33058)","KTO Karatay University10.54557","open","0","6","false","true"
"Fersman Mineralogical Museum of the Russian Academy of Sciences (ID 33060)","Fersman Mineralogical Museum of the Russian Academy of Sciences10.25993","open","31","18","false","false"
"Research Institute of Crop Husbandry (ID 33061)","Research Institute of Crop Husbandry10.54824","open","0","0","false","false"
"Center for Religion, Culture and Democracy (ID 33062)","Center for Religion, Culture and Democracy10.54669","open","0","0","false","false"
"Shackleton Research Trust Corp (ID 33063)","Shackleton Research Trust Corp10.54823","open","0","19","false","false"
"Petroleum Engineering School, Southwest Petroleum University (ID 33066)","Petroleum Engineering School, Southwest Petroleum University10.54653","open","37","15","true","true"
"Masaryk Institute and Archives of the Czech Academy of Sciences (ID 33067)","Masaryk Institute and Archives of the Czech Academy of Sciences10.54681","open","0","8","false","false"
"Sociedad Argentina de Medicina Reproductiva (ID 33068)","Sociedad Argentina de Medicina Reproductiva10.54778","open","0","0","false","false"
"Instituto Superior de Entre Douro e Vouga (ID 33069)","Instituto Superior de Entre Douro e Vouga10.54663","open","0","30","false","false"
"Sekolah Tinggi Ilmu Kesehatan As Syifa Kisaran (ID 33073)","Sekolah Tinggi Ilmu Kesehatan As Syifa Kisaran10.54568","open","0","0","false","false"
"Turkish Academic Studies (ID 33074)","Turkish Academic Studies10.54566","open","0","21","false","true"
"Journal of Physical Chemistry and Functional Materials (ID 33075)","Journal of Physical Chemistry and Functional Materials10.54565","open","0","23","false","true"
"University of Science and Technology of Oran Mohamed-Boudiaf (ID 33076)","University of Science and Technology of Oran Mohamed-Boudiaf10.54567","open","0","0","false","false"
"EB-Verlag Dr. Brandt (ID 33077)","EB-Verlag Dr. Brandt10.53179","open","0","12","false","false"
"The University of Alabama, Division of Community Affairs (ID 33078)","The University of Alabama, Division of Community Affairs10.54656","open","305","117","false","false"
"Real Centro Universitario Escorial-Maria Cristina (ID 33080)","Real Centro Universitario Escorial-Maria Cristina10.54571","open","3","71","false","true"
"International Conference on Artificial Intelligence and Applied Mathematics in Engineering (ID 33081)","International Conference on Artificial Intelligence and Applied Mathematics in Engineering10.54569","open","0","5","false","true"
"Kluwer Law International BV (ID 33083)","Kluwer Law International BV10.54648","open","37260","2554","false","false"
"Suomalainen lakimiesyhdistys (ID 33084)","Suomalainen lakimiesyhdistys10.54573","open","0","0","false","false"
"Institutul de Cercetare Dezvoltare pentru Protectia Plantelor Bucuresti (ID 33085)","Institutul de Cercetare Dezvoltare pentru Protectia Plantelor Bucuresti10.54574","open","0","35","false","true"
"The Finnish Society of Sciences and Letters (ID 33086)","The Finnish Society of Sciences and Letters10.54572","open","5","20","false","false"
"Centro Universitario do Espirito Santo (ID 33088)","Centro Universitario do Espirito Santo10.54578","open","0","0","false","false"
"LPPM Sekolah Tinggi Agama Islam Lukman Edy (ID 33089)","LPPM Sekolah Tinggi Agama Islam Lukman Edy10.54576","open","0","27","false","false"
"Comite Brasileiro de Historia da Arte (ID 33090)","Comite Brasileiro de Historia da Arte10.54575","open","0","33","false","false"
"Pusat Laboratorium Forensik (Puslabfor) Badan Reserse Kriminal (Bareskrim) Kepolisian Negara Republik Indonesia (ID 33091)","Pusat Laboratorium Forensik (Puslabfor) Badan Reserse Kriminal (Bareskrim) Kepolisian Negara Republik Indonesia10.54579","open","0","13","false","false"
"Bilad Alrafidain University College (ID 33098)","Bilad Alrafidain University College10.54720","open","0","0","false","false"
"Institute of Art History, Czech Academy of Sciences (ID 33101)","Institute of Art History, Czech Academy of Sciences10.54759","open","0","24","false","false"
"Associacao Multidisciplinar de Investigacao Cientifica (ID 33102)","Associacao Multidisciplinar de Investigacao Cientifica10.54580","open","0","44","false","true"
"Life and Medical Sciences (ID 33105)","Life and Medical Sciences10.54584","open","0","18","false","false"
"Sekolah Tinggi Teologi Anugrah Indonesia (ID 33106)","Sekolah Tinggi Teologi Anugrah Indonesia10.54592","open","0","17","false","false"
"Akademi Manajemen Informatika dan Komputer Widya Loka Medan (ID 33107)","Akademi Manajemen Informatika dan Komputer Widya Loka Medan10.54593","open","0","28","false","false"
"Economics and Business Faculty, Pertamina University (ID 33108)","Economics and Business Faculty, Pertamina University10.54595","open","0","13","false","false"
"Publishing Center &quot;Nizhny Novgorod Lawyer&quot; (ID 33109)","Publishing Center &quot;Nizhny Novgorod Lawyer&quot;10.54594","open","0","25","false","false"
"Non-profit limited company &quot;Manash Kozybayev North Kazakhstan University&quot; (ID 33110)","Non-profit limited company &quot;Manash Kozybayev North Kazakhstan University&quot;10.54596","open","0","87","false","true"
"Ukrainian Society of Physical and Rehabilitation Medicine (ID 33111)","Ukrainian Society of Physical and Rehabilitation Medicine10.54601","open","0","12","false","false"
"Philippine-American Academy of Science and Engineering (ID 33112)","Philippine-American Academy of Science and Engineering10.54645","open","3","0","false","false"
"gta Verlag, ETH Zurich (ID 33113)","gta Verlag, ETH Zurich10.54872","open","0","33","false","false"
"Bangladesh Institute of Capital Market (ID 33114)","Bangladesh Institute of Capital Market10.54728","open","0","10","false","false"
"scirea (ID 33115)","scirea10.54647","open","0","306","false","false"
"Genc Akademisyenler Birligi Dernegi (ID 33116)","Genc Akademisyenler Birligi Dernegi10.54602","open","0","0","false","false"
"Johanna Mestorf Academy of Kiel University (ID 33117)","Johanna Mestorf Academy of Kiel University10.54799","open","0","0","false","false"
"Drukarnia AMW (ID 33120)","Drukarnia AMW10.32089","open","33","72","false","false"
"Kulugyi Muhely Alapitvany (ID 33121)","Kulugyi Muhely Alapitvany10.54599","open","0","6","false","false"
"Magyar Agrar- es Elettudomanyi Egyetem (ID 33122)","Magyar Agrar- es Elettudomanyi Egyetem10.54598","open","0","0","false","false"
"Magyar Agrar- es Elettudomanyi Egyetem (ID 33122)","Magyar Agrar- es Elettudomanyi Egyetem10.56617","open","0","0","false","false"
"Magyar Agrar- es Elettudomanyi Egyetem (ID 33122)","Magyar Agrar- es Elettudomanyi Egyetem10.56616","open","0","0","false","false"
"MATE Press (ID 33124)","MATE Press10.54597","open","0","0","false","false"
"Sunblo LC (ID 33126)","Sunblo LC10.55416","open","0","14","false","false"
